7633,cause_desc,하수구에서 물이 넘쳐 대지로 유입. 우수집중유입
7634,cause_desc,도로보다 지대가 낮아 우수집중유입
7635,cause_desc,도로에서 우수가 집중유입되어 침수
7636,cause_desc,지대가 낮아 도로에서 우수 유입
7637,cause_desc,지대가 낮아 도로및 주위 높은 지대에서 우수유입
7638,cause_desc,지대가 다른 필지에 비해 낮아 우수집중유입
7639,cause_desc,태풍으로 인한 바닷물유입
7640,cause_desc,태풍으로 인한 바닷물 유입
7641,cause_desc,파도에 의한 해수유입
7642,cause_desc,파도에 의한 해수유입
7643,cause_desc,파도에 의한 해수유입
7644,cause_desc,파도에 의한 해수유입
7645,cause_desc,지대가 낮아 해수가 해안도로에서 유입
7646,cause_desc,본채는 높고 바깥채는 지대가 낮음. 지대가 낮아 우수유입
7647,cause_desc,파도에 의해 해수유입
7648,cause_desc,도로보다 지대가 낮으며 태풍으로 인한 출입문 파손으로 해수 유입
7649,cause_desc,해안가로 태풍시 바닷물이 유입
7650,cause_desc,지대가 낮아 도로에서 우수가 유입되며 배수시설이 협소함
7651,cause_desc,지대가 낮아 도로에서 우수 유입
7652,cause_desc,도로보다 지대가 낮아 우수 유입
7653,cause_desc,도로보다 지대가 낮아 우수 유입
7654,cause_desc,해안가로 파도에 의한 해수 유입
7655,cause_desc,도로보다 지대가 많이 낮아 우수 유입
7656,cause_desc,도로보다 지대가 낮아 우수유입
7657,cause_desc,도로보다 지대가 낮아 우수 유입
7658,cause_desc,파도에 의해 바닷물이 유입
7659,cause_desc,도로보다 지대가 낮아 유입. 배수시설 협소
7660,cause_desc,도로보다 지대가 낮아 우수 유입
7661,cause_desc,지대가 낮아 도로 및 주위필지에서 우수유입
7662,cause_desc,해안가로 파도에 의한 해수 유입
7663,cause_desc,지대가 낮아 빗물 및 바닷물 유입
7664,cause_desc,파도에 의한 바닷물 유입
7665,cause_desc,지대가 낮음으로 인해 주위필지로부터 우수 유입
7666,cause_desc,지대가 조금 낮아 도로 및 주위필지에서 우수 유입
7667,cause_desc,해안가로 도로보다 지대가 낮아 해수 유입
7668,cause_desc,지대가 낮아 도로에서 우수 유입
7669,cause_desc,지반에서 물이 역류되어 침수
7670,cause_desc,저지대로 인한 도로에서 빗물유입
7671,cause_desc,농로 및 상류지역 유수유입
7672,cause_desc,농로보다 지대가 낮고 빗물을 차단할수 있는 돌담이 없어 집중유입
7673,cause_desc,도로보다 지대가 낮아 빗물유입
7674,cause_desc,도로우수가 대문으로 유입
7675,cause_desc,저지대로 인해 주위에서 빗물유입
7676,cause_desc,저지대로 인해 주위에서 빗물유입
7677,cause_desc,집중호우로 인하여 급격히 늘어난 우수와 산사태로 운곡천의 수위상승으로 배수불량으로 침수 피해
7678,cause_desc,집중호우로 인하여 급격히 늘어난 우수와 산사태로 운곡천의 수위상승으로 배수불량으로 침수 피해
7679,cause_desc,집중호우로 인하여 급격히 늘어난 우수와 산사태로 운곡천의 수위상승으로 배수불량으로 침수 피해
7680,cause_desc,집중호우로 인한 농경지 침수
7681,cause_desc,집중호우로 인한 농경지 침수
7682,cause_desc,집중호우로 인한 농경지 침수
7683,cause_desc,집중호우로 인한 농경지 침수
7684,cause_desc,농경지침수
7685,cause_desc,농경지침수
7686,cause_desc,농경지침수
7687,cause_desc,집중호우에 의한 건물침수
7688,cause_desc,집중호우에 의한 건물침수
7689,cause_desc,집중호우에 의한 건물침수
7690,cause_desc,집중호우에 의한 건물침수
7691,cause_desc,집중호우에 의한 건물침수
7692,cause_desc,집중호우에 의한 농경지침수
7693,cause_desc,집중호우에 의한 농경지침수
7694,cause_desc,집중호우에 의한 농경지침수
7695,cause_desc,집중호우에 의한 농경지침수
7696,cause_desc,집중호우에 의한 농경지침수
7697,cause_desc,집중호우에 의한 농경지침수
7698,cause_desc,집중호우에 의한 농경지침수
7699,cause_desc,집중호우에 의한 농경지침수
7700,cause_desc,집중호우에 의한 농경지침수
7701,cause_desc,집중 호우로 인한 우수와 계양천의 수위상승으로 역류와 맞물려 배수불량에 의한 침수
7702,cause_desc,집중 호우로 인한 우수와 굴포천의 수위상승과 맞물려 배수불량에 의한 침수
7703,cause_desc,주변지역 성토로 배수불량 침수
7704,cause_desc,태풍 에위니아로 인한 집중호우
7705,cause_desc,해수 월류(만조 시)로 인한 피해 발생
7706,cause_desc,해수 월류(만조 시)로 인한 피해와 지반유실로인한 침수
7707,cause_desc,태풍“나리” 집중호우로 인해 도로배수기능 저하
7708,cause_desc,태풍“나리” 집중호우로 인해 도로배수기능 저하
7709,cause_desc,태풍“나리” 집중호우로 인해 도로배수기능 저하
7710,cause_desc,태풍“나리” 집중호우로 인해 도로배수기능 저하
7711,cause_desc,태풍“나리” 집중호우로 인해 도로배수기능 저하
7712,cause_desc,2007년 3월 해수범람(만조 시)으로 인한 침수피해
7713,cause_desc,2007년 3월 해수월류(만조 시)으로 인한 침수피해
7714,cause_desc,우수 및 하천 범람으로 농경지 침수
7715,cause_desc,우수 및 하천 범람으로 농경지 침수
7716,cause_desc,집중호우와 하천 통수단면의 절대부족으로 하천범람
7717,cause_desc,배수펌프장 노후와 하천 통수단면의 절대부족으로 하천범람
7718,cause_desc,하천 배수여건 불량으로 하천범람
7719,cause_desc,고지대 다량의 빗물 유입 및 하천범람
7720,cause_desc,집중호우와 만조 시 해수유입으로 침수
7721,cause_desc,집중호우와 하천의 범람
7722,cause_desc,우수유입/  저지대 및 배수불량(배수로 용량부족)
7723,cause_desc,우수유입/ 저지대로 인한 내수침수
7724,cause_desc,우수유입/ 저지대로 인한 내수침수 및 배수불량
7725,cause_desc,우수유입/ 저지대로 인한 내수침수 및 배수불량
7726,cause_desc,우수유입/ 저지대로 인한 내수침수 및 배수불량
7727,cause_desc,우수유입/  저지대 및 배수불량(배수로 용량부족)
7728,cause_desc,해안가 위치/ 저지대
7729,cause_desc,해수면 범람
7730,cause_desc,저지대 및 배수불량(하수관거 병목현상)
7731,cause_desc,집중호우
7732,cause_desc,집중호우
7733,cause_desc,집중호우
7734,cause_desc,태풍 갈매기에 의한 집중호우
7735,cause_desc,태풍 갈매기에 의한 집중호우
7736,cause_desc,태풍 갈매기에 의한 집중호우
7737,cause_desc,태풍 갈매기에 의한 집중호우
7738,cause_desc,태풍 갈매기에 의한 집중호우
7739,cause_desc,태풍 갈매기에 의한 집중호우
7740,cause_desc,태풍 갈매기에 의한 집중호우
7741,cause_desc,태풍 갈매기에 의한 집중호우
7742,cause_desc,태풍 갈매기에 의한 집중호우
7743,cause_desc,태풍 갈매기에 의한 집중호우
7744,cause_desc,태풍 갈매기에 의한 집중호우
7745,cause_desc,태풍 갈매기에 의한 집중호우
7746,cause_desc,태풍 갈매기에 의한 집중호우
7747,cause_desc,집중호우
7748,cause_desc,집중호우
7749,cause_desc,집중호우
7750,cause_desc,집중호우
7751,cause_desc,집중호우
7752,cause_desc,제7호 태풍 갈매기의 영향으로 집중호우 및 하수역류
7753,cause_desc,집중호우에 의한 침수
7754,cause_desc,향산소하천 역류로 인한 주거 및 농경지 침수
7755,cause_desc,남한강 수위상승으로 인한 주거지 침수
7756,cause_desc,남한강 수위상승으로 인한 농경지 침수
7757,cause_desc,남한강 수위상승으로 인한 주거지 및 농경지 침수
7758,cause_desc,남한강 수위상승으로 인한 주거지 및 농경지 침수
7759,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
7760,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
7761,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
7762,cause_desc,시곡천 역류 범람
7763,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
7764,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
7765,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
7766,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
7767,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
7768,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
7769,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
7770,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
7771,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
7772,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
7773,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
